conjure	1.003771208501987	146.0
belie	1.0463012813034958	19.5
agreeable	1.0087425625803765	118.0
harsher	1.0175019602614046	46.5
org	0.0	3.5
anymuch	1.0101897187076434	33.5
trailer	1.0017224086324608	476.5
mood	1.004778977644262	1012.0
ahold	1.018927482542378	19.5
traffic	1.0014817147896287	1310.5
oh	1.00026317649604	6654.0
nudie	0.0	2.0
lifespan	1.0669611251444355	15.0
unrelat	1.0773980320604475	11.5
hardtack	1.0843290947492223	4.5
lyric	1.0088128178490514	65.0
roulette	1.0316342567742596	40.0
straggl	1.0297235976065384	17.0
mothball	1.0369607072395397	25.0
embolden	1.0188302711835253	38.5
peevish	1.0462008252588246	22.0
appurtenance	1.109917862831959	7.0
vow	1.0036953425267763	452.5
windfall	1.0335623665671396	63.5
muslim	1.0066223663364107	440.5
halliday	1.10364236291987	70.5
racism	1.003471280333886	241.0
clutter	1.0050442450681487	207.0
distinctiveness	1.0330765242029474	13.5
quivering	1.1627436069961299	5.0
commerce	1.0058466264769998	604.0
tonight	1.0008309587540243	1664.5
huntley	1.1505064871285393	10.0
fete	1.0468633901085311	15.5
dishevell	1.3228086469647813	3.5
fullback	1.01447537485252	36.5
placing	1.0442409841042297	19.5
nast	1.0766962108127924	18.5
morning	1.000568535321057	6606.5
overcharge	1.0262612477247064	30.0
emboss	1.016292794345996	37.0
gain	1.0027919987202756	2432.5
insufferable	1.0348144282974894	22.0
acclamation	1.0366694393197893	11.0
lute	1.0782810390797495	53.0
expresse	1.054396523823153	11.0
downpour	1.0073148171073878	52.5
whiff	1.0061936244050982	99.0
sparkly	1.1491409200480798	11.0
possession	1.0017001121417906	465.0
mfg	1.2716416095974683	4.0
candy	1.012121750251738	596.0
susannah	1.0471073953436312	84.5
angstrom	1.0666367764606584	15.0
dutchmen	1.2190850784772957	5.5
nashua	1.0777571056062867	18.0
mell	1.0627636915502585	12.0
screame	1.0015382677465068	605.5
surrey	1.074864248042538	17.5
middlesex	1.0739304343246519	17.5
mush	1.0236136299629155	47.0
mylar	1.0868370233420912	14.0
meddling	1.0612512892899595	9.0
proven	1.0075415543733994	143.5
reformation	1.0068783669301251	97.0
bean	1.0026031073513668	740.5
amateur	1.006247915464537	366.0
harmonics	1.0636406456075072	9.5
husky	1.0173503783107554	145.5
scraper	1.0265463153575691	22.0
pointed	1.0047282027298174	272.0
recaptur	1.0904455091709218	10.0
detente	1.0504562179571788	73.0
fainter	1.0309268737443407	38.5
start	1.0010891211130917	12808.5
kin	1.0160566028680065	325.5
littunle	1.0034884065886986	341.0
greengrocer	1.1817877025276797	18.0
ergo	1.0481359845936533	16.0
procure	1.0122021047470149	44.0
saxophone	1.0146199316174207	48.0
carotene	1.0142037369410755	21.5
virus	1.0039609841130723	528.0
bennington	1.0843000870394937	14.0
brian	1.0107714758734467	1073.5
wine	1.002780547776115	1926.5
reptilian	1.0373753260023817	30.0
mishandle	1.0727787555118897	9.5
beautification	1.1087124332128295	6.5
aborigine	1.0245549031996781	40.5
flate	1.025977050148495	45.0
herding	0.0	4.5
kinney	1.0941299283852934	26.5
matriarch	1.0536642662119184	47.5
designate	1.0164461814237271	346.0
fiery	1.0059475119515982	200.0
jun	1.1483850229570922	8.0
educators	1.039025022405613	16.5
adoringly	1.096018063547211	10.0
dissolve	1.0087249124776296	464.5
viaduct	1.0476685984377012	9.5
enlighten	1.0068230587666835	166.0
credit	1.0086818433389009	2304.5
dexterously	1.357599609017627	3.5
loft	1.0102383023080068	154.5
noncommital	0.0	2.0
inelastic	1.5530430745178019	5.0
burnoose	0.0	2.5
jeanne	1.0207609936089588	67.5
drawn	1.009521896530643	112.5
psychical	0.0	3.0
packet	1.0046312840517782	235.0
emu	1.1718054452400994	17.0
turbaned	1.1157176426883542	7.0
chomsky	1.0295844589792496	26.0
pd	1.0933150794747692	20.0
basket	1.001627674631796	700.0
honour	1.0133158733273668	50.0
soape	1.0825185802208843	9.5
swirl	1.003484899267753	382.0
multipurpose	1.0812996623090283	18.0
streng	1.0267302884338934	123.0
coitus	1.1875558673029158	6.0
sympathetic	1.0064558920504767	314.0
hoffman	1.0090769617534965	170.5
revelatory	1.0989600894755074	10.0
madison	1.024868793912366	432.0
hypochondriac	1.044674405239232	10.5
extremely	1.0020346686152473	892.0
vatican	1.010067719088621	207.5
overloade	1.0353232877534815	23.0
roller	1.0079104564555281	146.0
astuteness	1.2889704395855803	3.0
uranus	1.0208929286810464	60.5
shithead	1.0480514573432835	13.0
boggl	1.0169287313101987	20.0
unspar	1.0937832138850325	8.5
pathetically	1.0356253049548905	28.5
bicep	1.0277568327234188	12.5
bank	1.0021712785336676	5122.5
midsentence	1.0415213436159496	9.5
payable	1.03033332013404	28.0
tania	1.1524303304168482	24.5
pertinence	0.0	3.5
headway	1.0466595020370906	46.0
schism	1.0133723465269806	40.0
bushnell	1.2552961433902479	12.5
minot	0.0	2.5
interior	1.0068450312375579	901.5
killing	1.0025763157911114	374.0
joel	1.0229451737994426	629.0
lodestar	0.0	3.0
cecil	1.0142813226906178	263.5
quarterback	1.0021073684080748	376.5
intake	1.0052185008587595	225.5
glo	1.0322731703637256	18.5
subjugate	1.035758369116769	19.0
factually	1.0957993544064413	8.5
woodcutter	1.0751448005104194	9.0
node	1.0183270874471024	108.0
gershwin	1.0195704210960077	71.0
fragment	1.0039435447421812	465.0
september	1.0066940959886672	1213.5
interpretation	1.0023291334409279	671.0
deployment	1.011968531959848	188.5
bole	1.0790843834542372	11.5
prowl	1.0053397689862862	112.5
untemper	0.0	5.0
tallie	1.235593334653617	3.5
