abraham	0.5306703448295593	400.0
acquisition	0.4250553250312805	427.0
acre	0.20162945985794067	1292.5
adapt	0.38396525382995605	369.5
address	0.28644251823425293	2805.5
admit	0.27290618419647217	2346.5
admitt	0.4561384916305542	285.0
adoption	0.49945634603500366	340.5
advertise	0.34956908226013184	1024.0
advocate	0.3277176022529602	781.5
agreement	0.29330533742904663	1371.0
agriculture	0.3553978204727173	401.0
alive	0.3259996771812439	2088.5
along	0.15271681547164917	9401.5
alongside	0.4155679941177368	585.0
already	0.18662357330322266	9022.0
amateur	0.4253091812133789	374.0
ambitious	0.4234790802001953	423.0
ancient	0.22859370708465576	1709.0
angle	0.36359548568725586	1329.0
anonymous	0.4404626488685608	377.5
answer	0.1984013319015503	7002.5
anticipate	0.4272657632827759	688.0
anyhow	0.5627337694168091	213.5
anymore	0.2402060627937317	1921.0
appear	0.19119107723236084	5980.0
appetite	0.43739551305770874	358.5
apple	0.3630726933479309	1596.0
appreciation	0.43305546045303345	327.5
appropriate	0.30131930112838745	1358.0
approval	0.29186779260635376	814.5
architecture	0.43391770124435425	657.5
arena	0.4188982844352722	500.0
arise	0.35568755865097046	642.5
arkansa	0.5250890552997589	348.5
assignment	0.3493926525115967	560.0
assist	0.38249456882476807	764.5
assurance	0.41100311279296875	234.0
athlete	0.3613280653953552	929.5
attack	0.24748289585113525	3716.5
attribute	0.3959932327270508	575.5
auction	0.3909658193588257	389.5
award	0.26752138137817383	1484.0
awkward	0.3690774440765381	696.0
back	0.19053113460540771	46323.5
bag	0.2537010908126831	4040.0
ball	0.25630998611450195	3490.5
banish	0.7854539304971695	473.0
bank	0.238436758518219	4417.0
banner	0.44700443744659424	296.5
bar	0.2997835874557495	4149.5
baseball	0.29474765062332153	1793.0
basket	0.35326510667800903	863.5
bean	0.3434482216835022	1105.0
beat	0.24806296825408936	5169.5
become	0.15732944011688232	16075.5
begin	0.14667439460754395	17477.5
bell	0.3660743236541748	1951.0
belly	0.39563870429992676	674.5
bishop	0.37837880849838257	786.5
bit	0.23148494958877563	5364.5
bite	0.3214884400367737	1329.0
bitterly	0.5470621585845947	176.5
blacks	0.4077686071395874	259.5
blade	0.3867746591567993	1219.0
blossom	0.4123063087463379	459.0
bluff	0.4716360569000244	313.5
board	0.24130851030349731	4085.5
boast	0.3541267514228821	535.0
boat	0.19037693738937378	2807.0
boston	0.3266163468360901	1660.0
boulevard	0.37509965896606445	299.0
brace	0.3544332981109619	547.5
brazil	0.41425663232803345	388.0
brian	0.5632827281951904	1135.5
brick	0.28819990158081055	949.0
briefcase	0.3888915181159973	324.0
britain	0.35170745849609375	779.0
brook	0.632481575012207	466.0
brooklyn	0.40054821968078613	528.0
brush	0.2923049330711365	2027.5
bucket	0.39766550064086914	605.5
bulk	0.45877379179000854	423.5
bureau	0.42571383714675903	809.5
buse	0.3938560485839844	414.0
bush	0.24591124057769775	4073.0
businessman	0.4072265028953552	463.0
button	0.28188860416412354	1531.0
buyer	0.3969436287879944	606.0
calif	0.3357000946998596	782.5
campaign	0.22464632987976074	2679.5
campus	0.35152649879455566	889.0
candle	0.2744576930999756	787.0
candy	0.36366134881973267	795.5
capability	0.38772469758987427	441.5
capable	0.30887115001678467	884.5
card	0.26277196407318115	3303.0
carol	0.6179423630237579	588.0
carry	0.18626505136489868	6597.5
cas	0.33737391233444214	798.5
cat	0.336448073387146	2566.0
cattle	0.3752177357673645	735.0
cause	0.17373013496398926	5025.0
caution	0.47053730487823486	460.0
ceiling	0.21754556894302368	992.0
cell	0.2809752821922302	3293.5
cent	0.34469032287597656	853.5
chairman	0.23668056726455688	1391.0
chance	0.23015719652175903	4469.5
chao	0.4333201050758362	531.5
char	0.38933390378952026	432.0
charge	0.25415539741516113	3625.0
chemistry	0.4797460436820984	330.5
cherry	0.4632580876350403	646.5
chick	0.5958877205848694	439.5
child	0.15559542179107666	20470.5
chile	0.4113941788673401	371.5
chok	0.3297807574272156	469.0
chop	0.2727712392807007	1126.0
chris	0.4596349596977234	823.5
christ	0.3408900499343872	1271.5
chronicle	0.4223552346229553	710.0
circle	0.3230136036872864	2343.0
cit	0.4520490765571594	570.0
classroom	0.29140400886535645	899.5
clayton	0.700701117515564	535.0
clear	0.27241235971450806	5731.0
clothing	0.2799811363220215	988.5
clutch	0.29062098264694214	906.0
coach	0.27408134937286377	3259.5
coat	0.2632368206977844	2311.5
coin	0.382294237613678	667.0
collective	0.4344218373298645	577.0
combine	0.36357468366622925	725.5
commerce	0.40685874223709106	604.0
compact	0.47715842723846436	384.5
comparison	0.3847419023513794	723.0
conclude	0.36850714683532715	570.0
conditions	0.4186555743217468	266.0
confession	0.4355485439300537	360.5
confin	0.4372599124908447	265.0
confront	0.37293440103530884	716.5
congregation	0.3767801523208618	394.5
conscience	0.4178246259689331	358.5
consistently	0.46087223291397095	343.0
consult	0.37333613634109497	791.5
consultant	0.4752258062362671	737.5
contact	0.28736793994903564	2277.0
container	0.32378625869750977	563.5
context	0.3365306854248047	943.0
contrast	0.28106606006622314	1248.0
convict	0.2765224575996399	469.5
cost	0.1382806897163391	5098.0
couch	0.27863723039627075	1180.0
count	0.25525426864624023	3087.5
couple	0.1856812834739685	5250.5
creature	0.30912262201309204	1754.0
credit	0.3027385473251343	2310.0
crisis	0.31630098819732666	1236.0
crop	0.28765028715133667	1060.5
crunch	0.4100067615509033	408.0
cuban	0.425773561000824	481.5
curious	0.35295528173446655	875.0
curtain	0.3514857292175293	966.0
curve	0.28892725706100464	1297.5
cute	0.38425445556640625	562.5
daisy	0.6447020173072815	403.0
damned	0.5429264307022095	424.5
dar	0.4427310824394226	449.5
dare	0.33635658025741577	595.5
dazzle	0.44792240858078003	446.5
dealer	0.3311547040939331	786.0
decree	0.46175694465637207	219.5
dedicate	0.33101069927215576	563.5
deep	0.17471039295196533	7142.5
defeat	0.3404616713523865	659.0
deliver	0.3074086308479309	1910.0
delivery	0.4170101284980774	690.0
demand	0.2764517068862915	2560.5
dependent	0.3613378405570984	475.5
deposit	0.3323199152946472	556.5
designate	0.4373856782913208	370.0
designer	0.3585571050643921	848.5
desir	0.40548819303512573	423.5
detail	0.3266311287879944	3388.0
detroit	0.44181758165359497	589.5
diego	0.3696587085723877	617.5
dining	0.2709804177284241	793.5
dirt	0.2471548318862915	1488.0
discard	0.39893412590026855	456.0
disease	0.1700000762939453	2903.5
disk	0.39041489362716675	563.5
dismay	0.46430790424346924	277.5
disorder	0.36604660749435425	701.5
dispatch	0.43571871519088745	366.0
dispute	0.303741455078125	676.0
dissolve	0.40627580881118774	454.5
disturb	0.3544731140136719	918.0
division	0.3361625075340271	1657.5
document	0.3595331907272339	1499.5
domain	0.49028605222702026	340.0
don	0.5791874527931213	1485.0
doubt	0.23344749212265015	2613.0
dramatic	0.3506395220756531	853.0
drape	0.2964366674423218	586.5
drew	0.6693076193332672	532.0
drink	0.17602431774139404	5543.5
drug	0.22442907094955444	4364.0
drum	0.3513309359550476	701.0
dutch	0.4478300213813782	460.5
eagle	0.4942914843559265	571.0
east	0.2524186372756958	3399.0
economist	0.313154935836792	540.5
edge	0.19460409879684448	4681.5
effort	0.14973384141921997	4188.0
elegant	0.2784879207611084	669.5
elementary	0.38486242294311523	555.0
elephant	0.5082351863384247	440.5
eliminate	0.3392883539199829	940.5
emphasize	0.3931933045387268	751.5
encourag	0.41987019777297974	453.0
endorse	0.46382230520248413	276.0
enemy	0.27123916149139404	1853.0
energy	0.18888086080551147	3683.5
entrance	0.28842049837112427	1131.5
environmental	0.28585976362228394	1905.0
equip	0.3406134247779846	450.0
equity	0.3793957829475403	445.5
er	0.5884384512901306	634.5
error	0.3637351989746094	807.5
estimate	0.1915910243988037	1947.5
ethnic	0.3079463839530945	663.0
evidently	0.6785426437854767	204.5
exchange	0.33010339736938477	1878.0
excuse	0.26449257135391235	1270.0
expansion	0.33674371242523193	625.0
experience	0.1811029314994812	6176.5
explanation	0.29968392848968506	1006.0
external	0.46247196197509766	451.0
extremely	0.2969703674316406	1052.0
face	0.21883147954940796	21119.5
fairy	0.4735337495803833	432.5
faith	0.32289284467697144	2057.0
familiar	0.2520434856414795	2078.5
family	0.17084532976150513	15145.0
fanny	0.7087494134902954	211.0
father	0.14961612224578857	16036.0
federal	0.24168306589126587	3566.0
fever	0.3572942018508911	594.0
fiction	0.3666180968284607	1025.5
fig	0.5111553966999054	475.0
fighter	0.4320638179779053	675.0
flashlight	0.37606877088546753	457.5
fleet	0.4231067895889282	601.5
flush	0.4168074131011963	658.0
