abraham	0.5857019424438477	612.5
acquisition	0.49449098110198975	455.5
acre	0.2265169620513916	1186.5
adapt	0.47124671936035156	317.0
address	0.37895238399505615	2292.0
admit	0.32818603515625	2225.5
admitt	0.4979844093322754	347.5
adoption	0.5033041536808014	285.5
advertise	0.3990579843521118	1034.5
advocate	0.44403308629989624	740.0
agreement	0.28068310022354126	1875.0
agriculture	0.4073171019554138	532.0
alive	0.38768303394317627	2022.5
along	0.21799308061599731	8777.0
alongside	0.480257511138916	466.0
already	0.25519269704818726	8208.5
amateur	0.5319201946258545	393.5
ambitious	0.4706905484199524	422.0
ancient	0.27654415369033813	1546.5
angle	0.40634477138519287	1529.5
anonymous	0.5403628647327423	306.0
answer	0.2579127550125122	6689.5
anticipate	0.5258206725120544	675.5
anyhow	0.5590679049491882	258.5
anymore	0.31220972537994385	1583.5
appear	0.23803728818893433	6028.5
appetite	0.3857899308204651	328.0
apple	0.3997175097465515	1220.5
appreciation	0.409651517868042	311.5
appropriate	0.3500850200653076	1328.5
approval	0.39100903272628784	858.0
architecture	0.4314339756965637	667.0
arena	0.5189343392848969	407.5
arise	0.3771435022354126	748.0
arkansa	0.5607298612594604	298.0
assignment	0.44336289167404175	506.5
assist	0.4708666205406189	675.5
assurance	0.4458569288253784	312.5
athlete	0.3856655955314636	592.5
attack	0.281277060508728	3515.0
attribute	0.42159903049468994	580.0
auction	0.4826856851577759	362.0
award	0.38354891538619995	1094.0
awkward	0.3590965270996094	624.5
back	0.2545676827430725	39780.5
bag	0.25463420152664185	3010.5
ball	0.3073757290840149	2746.0
banish	0.83616903424263	462.5
bank	0.3012261986732483	5383.5
banner	0.45823758840560913	313.5
bar	0.3607860803604126	3261.5
baseball	0.3104779124259949	1342.0
basket	0.3935078978538513	768.0
bean	0.40039461851119995	811.0
beat	0.36783885955810547	4272.0
become	0.19117045402526855	15757.5
begin	0.20838439464569092	18284.0
bell	0.4131568670272827	1945.5
belly	0.46807748079299927	586.5
bishop	0.48805558681488037	995.5
bit	0.2783184051513672	4245.5
bite	0.38132864236831665	1028.0
bitterly	0.5296315252780914	245.0
blacks	0.38041460514068604	373.5
blade	0.4219500422477722	811.0
blossom	0.43205004930496216	373.5
bluff	0.5594683885574341	286.5
board	0.3195154070854187	4111.5
boast	0.4999926686286926	477.5
boat	0.2636154890060425	2503.5
boston	0.4018777012825012	2024.0
boulevard	0.4592483639717102	266.5
brace	0.4883498549461365	469.0
brazil	0.40189313888549805	509.5
brian	0.7390735149383545	1145.0
brick	0.31731659173965454	716.5
briefcase	0.37811535596847534	281.5
britain	0.3638222813606262	1233.0
brook	0.7226002514362335	560.0
brooklyn	0.4876173734664917	521.0
brush	0.3700047731399536	1599.0
bucket	0.4309057593345642	459.0
bulk	0.4501432180404663	393.5
bureau	0.38647592067718506	936.5
buse	0.3830529451370239	417.0
bush	0.37614595890045166	2689.0
businessman	0.39336687326431274	614.0
